Timestamp;Me identifico;Tengo;Estoy trabajando en;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local)
7/23/2020 14:12:57;Hombre;40;Argentina;50;44
7/23/2020 14:15:59;Hombre;33;Argentina;214000;155000
7/23/2020 16:17:39;Hombre;27;Argentina;46000;42000
7/23/2020 16:28:44;Hombre;31;Argentina;69800;57790
7/23/2020 18:17:05;Hombre;36;Argentina;85000;68920
7/23/2020 18:22:15;Hombre;52;Argentina;210000;
7/23/2020 18:44:35;Mujer;38;Argentina;158000;112000
7/23/2020 19:12:54;Hombre;40;Argentina;135000;95000
7/23/2020 19:58:52;Hombre;33;Argentina;230000;157000
7/23/2020 21:56:15;Hombre;24;Argentina;60000;51000
7/23/2020 21:56:44;Hombre;24;Argentina;60000;51000
7/23/2020 22:00:06;Hombre;35;Guatemala;10300;9400
7/23/2020 22:34:21;Hombre;35;Argentina;72220;59539
7/24/2020 8:07:52;Hombre;34;Uruguay;172000;172000
7/24/2020 8:50:51;Hombre;42;México;185000;107000
7/24/2020 8:55:56;Hombre;29;Argentina;40000;39000
7/24/2020 9:19:59;Hombre;25;Argentina;139500;102000
7/24/2020 9:25:02;Hombre;22;Argentina;52000;40800
7/24/2020 9:35:47;Hombre;23;Argentina;42000;34860
7/24/2020 9:46:10;Hombre;31;Argentina;106000;81000
7/24/2020 10:07:17;Hombre;24;Argentina;61000;59000
7/24/2020 10:34:39;Hombre;43;Venezuela;400;380
7/24/2020 11:04:44;Hombre;26;Argentina;114000;82000
7/24/2020 11:20:25;Mujer;38;Argentina;67500;80000
7/24/2020 11:53:09;Hombre;27;Argentina;55000;52000
7/24/2020 11:57:57;Hombre;37;Argentina;95000;76000
7/24/2020 12:01:21;Hombre;22;Argentina;45816;36882
7/24/2020 12:04:10;Hombre;26;Argentina;90000;73000
7/24/2020 12:23:22;Hombre;41;Argentina;163000;140000
7/24/2020 12:25:57;Hombre;25;Argentina;1367,46;1311
7/24/2020 12:26:44;Hombre;20;Argentina;56000;49000
7/24/2020 13:07:22;Mujer;27;Argentina;63855;53000
7/24/2020 13:27:45;Hombre;24;Argentina;45000;40000
7/24/2020 13:30:08;Otros;38;Argentina;312000;312000
7/24/2020 14:10:08;Hombre;25;Argentina;585000;400000
7/24/2020 14:16:09;Hombre;41;Argentina;210000;155000
7/24/2020 14:35:46;Mujer;30;Argentina;129000;101000
7/24/2020 14:37:45;Hombre;26;Argentina;180000;125000
7/24/2020 14:38:08;Hombre;44;Argentina;153800;108269
7/24/2020 14:56:25;Hombre;32;Argentina;174000;125000
7/24/2020 16:15:50;Hombre;31;Argentina;206890;165000
7/24/2020 16:19:41;Mujer;21;Argentina;86000;68000
7/24/2020 16:31:37;Hombre;42;México;185000;107000
7/24/2020 16:37:21;Hombre;33;Argentina;82800;67500
7/24/2020 17:58:40;Hombre;27;Argentina;87750;70798
7/24/2020 18:03:25;Hombre;29;Argentina;79000;63000
7/24/2020 18:58:19;Mujer;30;Argentina;142184;96188,63
7/24/2020 21:31:17;Hombre;40;Argentina;110000;82000
7/24/2020 22:04:45;Hombre;41;Argentina;170000;120000
7/24/2020 22:17:27;Hombre;21;Argentina;50000;43000
7/24/2020 22:26:31;Hombre;38;Argentina;106000;84000
7/24/2020 22:28:06;Hombre;42;Argentina;53000;44000
7/24/2020 22:42:07;Mujer;34;Argentina;156630;106800
7/24/2020 23:46:47;Hombre;30;Argentina;160000;120000
7/25/2020 0:01:25;Hombre;34;Uruguay;100000;62000
7/25/2020 1:57:04;Hombre;30;Argentina;204400;135000
7/25/2020 5:19:40;Hombre;22;Argentina;50000;40000
7/25/2020 9:21:32;Hombre;52;Argentina;78000;61000
7/25/2020 9:29:29;Hombre;37;Argentina;100000;90000
7/25/2020 9:51:30;Hombre;43;Uruguay;190000;190000
7/25/2020 9:51:45;Hombre;27;Argentina;110000;87000
7/25/2020 10:38:57;Mujer;25;Argentina;81500;68000
7/25/2020 11:29:50;Hombre;37;Argentina;180000;150000
7/25/2020 12:40:07;Hombre;36;Costa Rica;3750000;2600000
7/25/2020 13:34:06;Hombre;41;Argentina;68000;54000
7/25/2020 14:10:10;Mujer;30;Argentina;60000;45000
7/25/2020 14:18:44;Hombre;24;Argentina;50000;41500
7/25/2020 14:25:07;Hombre;27;Argentina;124476;89784
7/25/2020 14:28:05;Hombre;25;Argentina;60000;55000
7/25/2020 14:36:14;Hombre;33;Argentina;130000;95000
7/25/2020 14:48:55;Hombre;35;Argentina;67000;56000
7/25/2020 14:56:32;Hombre;31;Argentina;96000;75500
7/25/2020 15:57:23;Hombre;35;Argentina;68000;55000
7/25/2020 16:11:56;Mujer;44;Argentina;150000;120000
7/25/2020 17:07:52;Hombre;25;Argentina;90;75
7/25/2020 17:19:13;Mujer;30;Argentina;77370;63490
7/25/2020 17:30:09;Hombre;39;Argentina;33000;255000
7/25/2020 18:08:22;Hombre;52;Argentina;60000;54000
7/25/2020 19:42:39;Mujer;37;Argentina;155938;104022,05
7/25/2020 23:57:40;Hombre;28;Argentina;180765;137076
7/26/2020 1:10:19;Hombre;25;Argentina;184810,42;131127
7/26/2020 2:03:40;Hombre;30;Argentina;70000;50000
7/26/2020 2:38:02;Hombre;29;Argentina;180000;113000
7/26/2020 2:45:57;Hombre;23;Argentina;51000;45000
7/26/2020 4:32:43;Hombre;48;Argentina;55000;45000
7/26/2020 7:06:43;Hombre;31;Argentina;180000;130000
7/26/2020 9:19:58;Hombre;36;Argentina;140000;103000
7/26/2020 10:14:44;Hombre;41;Argentina;100000;77000
7/26/2020 11:09:08;Hombre;45;Argentina;120;95
7/26/2020 12:46:39;Hombre;34;Argentina;112922;87795
7/26/2020 12:57:34;Hombre;22;Argentina;37000;38000
7/26/2020 14:26:45;Hombre;23;Argentina;60902;51200
7/26/2020 15:14:21;Hombre;31;Argentina;10000;10000
7/26/2020 15:39:48;Hombre;30;Argentina;40000;35000
7/26/2020 15:40:23;Hombre;36;Argentina;80000;80000
7/26/2020 15:44:09;Hombre;36;Argentina;80000;80000
7/26/2020 15:47:56;Hombre;46;Argentina;65000;54000
7/26/2020 16:00:19;Hombre;22;Argentina;36000;34000
7/26/2020 16:00:59;Hombre;33;Argentina;89700;72000
7/26/2020 18:38:50;Hombre;37;Argentina;230000;170000
7/26/2020 18:47:40;Hombre;37;Argentina;130000;105000
7/26/2020 18:53:37;Hombre;38;Argentina;145000;106000
7/26/2020 19:07:25;Hombre;22;Argentina;82000;68000
7/26/2020 19:31:15;Hombre;25;Argentina;52000;43500
7/26/2020 20:39:24;Hombre;31;Argentina;150000;116000
7/26/2020 21:07:44;Hombre;25;Argentina;120000;90000
7/26/2020 21:52:50;Hombre;35;Argentina;104000;83700
7/26/2020 21:55:17;Hombre;33;Argentina;113000;89000
7/26/2020 22:07:34;Hombre;24;Venezuela;300000000;300000000
7/26/2020 22:42:55;Hombre;23;Argentina;62000;54500
7/26/2020 22:52:50;Hombre;33;Argentina;160000;110000
7/26/2020 23:15:25;Hombre;60;Argentina;250000;200000
7/26/2020 23:46:30;Hombre;30;Argentina;90000;
7/26/2020 23:59:01;Hombre;37;Argentina;68500;56500
7/27/2020 0:14:37;Hombre;30;Argentina;100000;80000
7/27/2020 0:18:25;Hombre;35;Argentina;115000;91000
7/27/2020 0:43:55;Mujer;23;Argentina;112000;80000
7/27/2020 0:46:11;Hombre;23;Argentina;44000;36590
7/27/2020 1:08:28;Hombre;28;Argentina;108220;78553
7/27/2020 1:16:23;Hombre;42;Argentina;237000;180000
7/27/2020 1:47:18;Hombre;33;Argentina;82700;71000
7/27/2020 1:55:26;Hombre;33;Argentina;69000;57000
7/27/2020 7:35:01;Hombre;34;Argentina;85000;65000
7/27/2020 8:54:28;Hombre;25;Argentina;210000;163000
7/27/2020 9:24:26;Mujer;31;Argentina;86200;70000
7/27/2020 9:30:55;Hombre;24;Argentina;180600;170000
7/27/2020 9:48:00;Hombre;40;Argentina;140000;104000
7/27/2020 9:51:09;Hombre;30;Argentina;100000;74000
7/27/2020 9:56:50;Hombre;33;Argentina;220000;170000
7/27/2020 10:21:02;Hombre;25;Argentina;125000;92000
7/27/2020 10:22:32;Hombre;35;Argentina;149000;110000
7/27/2020 10:50:22;Mujer;28;Argentina;60000;60000
7/27/2020 11:08:49;Hombre;29;Argentina;93000;71000
7/27/2020 11:12:13;Hombre;35;Argentina;90000;75000
7/27/2020 11:21:37;Hombre;32;Argentina;200000;
7/27/2020 11:26:26;Hombre;48;Argentina;92800;73000
7/27/2020 11:32:36;Hombre;24;Argentina;120000;90000
7/27/2020 11:35:16;Hombre;24;Argentina;60000;47000
7/27/2020 11:59:06;Hombre;27;Argentina;74000;60000
7/27/2020 12:25:22;Mujer;24;Argentina;55000;38000
7/27/2020 12:40:42;Hombre;24;Argentina;240000;160000
7/27/2020 13:24:49;Hombre;41;Argentina;94000;77000
7/27/2020 13:40:43;Hombre;25;Argentina;89085;75788
7/27/2020 13:57:31;Mujer;23;Argentina;65000;58000
7/27/2020 14:04:52;Hombre;24;Argentina;72000;59670
7/27/2020 14:06:53;Hombre;35;Argentina;138000;110000
7/27/2020 14:55:04;Mujer;35;Argentina;85000;68900
7/27/2020 15:01:48;Hombre;41;Argentina;115000;85000
7/27/2020 15:31:30;Hombre;58;Argentina;105000;80000
7/27/2020 15:47:05;Hombre;41;Argentina;165000;105000
7/27/2020 16:18:19;Hombre;21;Argentina;45000;37000
7/27/2020 16:38:41;Hombre;28;Argentina;85000;70000
7/27/2020 16:46:54;Hombre;39;Argentina;192000;132000
7/27/2020 17:04:17;Hombre;39;Argentina;150000;115000
7/27/2020 17:37:04;Hombre;54;Argentina;110000;95000
7/27/2020 17:37:21;Hombre;33;Argentina;160000;110000
7/27/2020 18:02:57;Hombre;42;Argentina;105000;
7/27/2020 18:06:03;Mujer;29;Argentina;70000;58000
7/27/2020 18:15:02;Mujer;45;Argentina;65000;51000
7/27/2020 18:21:15;Hombre;48;Argentina;220000;150000
7/27/2020 18:41:13;Hombre;31;Argentina;90000;75000
7/27/2020 18:46:48;Hombre;26;Argentina;240000;162000
7/27/2020 18:46:49;Hombre;27;Argentina;47000;38500
7/27/2020 18:51:08;Hombre;40;Argentina;120000;95000
7/27/2020 19:04:06;Hombre;39;Argentina;85000;70000
7/27/2020 19:11:58;Hombre;32;Argentina;150000;105000
7/27/2020 19:21:43;Hombre;27;Argentina;44000;39000
7/27/2020 19:23:16;Hombre;33;Argentina;176000;123000
7/27/2020 19:51:21;Hombre;40;Argentina;350000;
7/27/2020 19:52:12;Hombre;38;Argentina;97000;77000
7/27/2020 20:07:26;Otros;38;Argentina;300000;190000
7/27/2020 20:09:42;Hombre;38;Argentina;171000;113000
7/27/2020 20:10:12;Hombre;23;Argentina;890000;890000
7/27/2020 20:26:59;Hombre;23;Argentina;4300;4300
7/27/2020 20:32:42;Mujer;31;Argentina;81000;63000
7/27/2020 20:57:34;Hombre;23;Argentina;60000;50000
7/27/2020 21:04:58;Hombre;38;Argentina;305000;
7/27/2020 21:15:01;Hombre;24;Argentina;110000;85000
7/27/2020 21:25:02;Hombre;38;Argentina;120000;102
7/27/2020 21:36:27;Hombre;24;Argentina;90000;72000
7/27/2020 21:43:46;Hombre;36;Argentina;166000;118000
7/27/2020 22:05:17;Hombre;43;Argentina;138000;110000
7/27/2020 22:19:56;Hombre;22;Argentina;47000;45000
7/27/2020 22:46:57;Hombre;27;Argentina;160000;110000
7/27/2020 23:11:39;Hombre;34;Argentina;115000;
7/27/2020 23:12:17;Hombre;26;Argentina;180000;120000
7/27/2020 23:12:58;Hombre;26;Argentina;38000;32000
7/27/2020 23:16:27;Hombre;25;Argentina;101000;82000
7/27/2020 23:20:05;Hombre;36;Argentina;65000;55000
7/27/2020 23:39:36;Hombre;28;Argentina;455000;455000
7/27/2020 23:42:59;Hombre;27;Argentina;68000;56000
7/28/2020 0:03:59;Hombre;33;Argentina;90000;69000
7/28/2020 0:15:08;Hombre;34;Argentina;150000;110000
7/28/2020 0:41:09;Hombre;26;Argentina;685;685
7/28/2020 0:52:54;Hombre;34;Argentina;87000;70000
7/28/2020 1:01:49;Hombre;28;Argentina;125000;95000
7/28/2020 1:42:48;Hombre;41;Argentina;138000;108
7/28/2020 1:47:59;Hombre;27;Argentina;110000;91300
7/28/2020 5:33:55;Hombre;22;Argentina;40000;35000
7/28/2020 5:53:43;Hombre;35;Argentina;85000;70000
7/28/2020 7:02:31;Hombre;33;Chile;2000000;
7/28/2020 7:53:46;Hombre;31;Argentina;300000;
7/28/2020 8:16:09;Hombre;33;Argentina;68300;56700
7/28/2020 8:45:12;Hombre;29;Argentina;193000;126000
7/28/2020 8:46:01;Hombre;25;Argentina;73528;60450
7/28/2020 9:02:18;Hombre;38;Argentina;150000;110000
7/28/2020 9:52:05;Hombre;28;Argentina;128000;95000
7/28/2020 10:05:45;Hombre;25;Argentina;80000;79000
7/28/2020 10:12:05;Hombre;27;Argentina;53785;37614
7/28/2020 10:24:14;Hombre;33;Argentina;60000;40000
7/28/2020 10:40:18;Mujer;31;Argentina;50625;50625
7/28/2020 10:57:45;Hombre;25;Argentina;185000;130000
7/28/2020 11:27:44;Hombre;21;Argentina;46000;37500
7/28/2020 11:28:44;Hombre;25;Argentina;160000;119000
7/28/2020 11:45:06;Mujer;29;Argentina;105000;81000
7/28/2020 12:02:59;Hombre;30;Argentina;75000;64000
7/28/2020 12:27:19;Hombre;47;Argentina;105324;87029
7/28/2020 12:38:56;Hombre;29;Argentina;160000;110000
7/28/2020 12:49:17;Hombre;30;Argentina;190000;325000
7/28/2020 12:55:50;Hombre;26;Argentina;115000;90000
7/28/2020 13:20:47;Hombre;30;El Salvador;1300;1058
7/28/2020 13:22:00;Hombre;24;Argentina;48000;45000
7/28/2020 13:25:15;Mujer;29;Argentina;90000;72000
7/28/2020 14:05:07;Hombre;29;Argentina;45000;38000
7/28/2020 14:05:21;Hombre;37;Argentina;111000;90000
7/28/2020 14:16:12;Hombre;22;Argentina;1800;1800
7/28/2020 14:24:41;Hombre;21;Argentina;40300;33449
7/28/2020 14:25:58;Hombre;24;Argentina;85500;68000
7/28/2020 14:26:54;Mujer;32;Argentina;173518;120000
7/28/2020 14:39:05;Hombre;25;Argentina;16000;13500
7/28/2020 14:43:53;Mujer;36;Argentina;95000;80000
7/28/2020 14:46:55;Hombre;25;Argentina;284000;188938
7/28/2020 15:38:14;Hombre;26;Argentina;127000;105000
7/28/2020 15:53:43;Hombre;35;Argentina;85000;72000
7/28/2020 15:59:39;Hombre;31;Argentina;56000;45000
7/28/2020 16:00:41;Hombre;29;Argentina;64000;
7/28/2020 16:13:11;Hombre;35;Argentina;297000;297000
7/28/2020 16:18:02;Hombre;28;Argentina;170000;114000
7/28/2020 16:19:55;Hombre;23;Argentina;56000;46480
7/28/2020 16:20:21;Hombre;30;Argentina;130000;97000
7/28/2020 16:24:24;Hombre;23;Argentina;70000;60000
7/28/2020 16:25:26;Mujer;28;Argentina;150000;112000
7/28/2020 16:29:34;Hombre;27;Argentina;57000;52000
7/28/2020 16:29:35;Mujer;37;Argentina;98000;85000
7/28/2020 16:30:44;Mujer;37;Argentina;200360;125484,46
7/28/2020 16:31:28;Hombre;24;Argentina;130000;92000
7/28/2020 16:32:32;Mujer;22;Argentina;41000;37350
7/28/2020 16:33:17;Hombre;25;Argentina;76769;63718,27
7/28/2020 16:34:50;Mujer;26;Argentina;45000;36000
7/28/2020 16:36:02;Hombre;43;Argentina;64500;57000
7/28/2020 16:45:44;Hombre;24;Argentina;100000;97500
7/28/2020 16:54:54;Hombre;43;Argentina;141500;105500
7/28/2020 16:55:25;Hombre;33;Argentina;60000;50000
7/28/2020 17:13:04;Hombre;42;Argentina;120000;88000
7/28/2020 17:14:27;Hombre;41;Argentina;60000;53300
7/28/2020 17:15:48;Hombre;39;Argentina;140000;100000
7/28/2020 17:44:11;Hombre;25;Argentina;140000;97000
7/28/2020 17:51:56;Mujer;48;Argentina;110000;92000
7/28/2020 17:55:01;Hombre;56;Argentina;140000;115
7/28/2020 17:59:52;Mujer;30;Argentina;45000;35000
7/28/2020 18:07:06;Hombre;28;Argentina;90000;75000
7/28/2020 18:13:39;Hombre;33;Argentina;102000;70000
7/28/2020 18:25:01;Hombre;30;Argentina;160000;112000
7/28/2020 18:28:16;Hombre;35;Argentina;200000;150000
7/28/2020 18:38:26;Hombre;32;Argentina;94000;74000
7/28/2020 18:39:21;Hombre;33;Argentina;44000;37000
7/28/2020 18:53:54;Hombre;34;Argentina;95;80
7/28/2020 19:05:05;Hombre;45;Argentina;75156;62379
7/28/2020 20:05:18;Hombre;38;México;18000;18000
7/28/2020 20:08:15;Hombre;44;Argentina;95000;84000
7/28/2020 20:20:40;Hombre;37;Argentina;50000;50000
7/28/2020 20:23:38;Mujer;40;Argentina;224000;140000
7/28/2020 20:26:32;Hombre;38;Argentina;1000000;1000000
7/28/2020 20:38:22;Hombre;28;Argentina;44800;37100
7/28/2020 20:39:15;Hombre;43;Argentina;105000;85000
7/28/2020 20:43:37;Hombre;43;Argentina;155500;117000
7/28/2020 20:51:28;Hombre;25;Argentina;110000;85000
7/28/2020 21:00:42;Hombre;30;Argentina;166000;113000
7/28/2020 21:06:19;Mujer;23;Argentina;2;2
7/28/2020 21:20:13;Hombre;39;Argentina;60000;50000
7/28/2020 21:31:58;Hombre;26;Argentina;91800;71000
7/28/2020 21:41:16;Hombre;35;Argentina;500000;500000
7/28/2020 22:20:02;Hombre;22;Argentina;33498;29550
7/28/2020 23:37:49;Hombre;37;Argentina;105000;97000
7/29/2020 0:41:27;Hombre;33;Argentina;65000;55000
7/29/2020 0:47:11;Hombre;32;Colombia;1000000;900000
7/29/2020 0:58:54;Hombre;32;Argentina;30000;26000
7/29/2020 1:15:40;Hombre;30;Argentina;110000;85000
7/29/2020 9:04:08;Hombre;37;Argentina;155000;105000
7/29/2020 9:33:33;Hombre;31;Argentina;160000;100000
7/29/2020 9:40:34;Hombre;51;Argentina;135000;103000
7/29/2020 9:44:07;Hombre;37;Argentina;120000;91000
7/29/2020 9:57:49;Hombre;26;Argentina;138750;104000
7/29/2020 10:32:52;Hombre;26;Argentina;110000;82000
7/29/2020 10:35:51;Hombre;31;Argentina;55000;49000
7/29/2020 10:46:26;Hombre;41;Argentina;132000;95000
7/29/2020 10:59:54;Hombre;33;Argentina;112975;93770
7/29/2020 11:01:32;Mujer;31;Argentina;100000;78000
7/29/2020 11:02:36;Hombre;26;Argentina;90000;70000
7/29/2020 11:26:32;Hombre;36;Argentina;77000;70000
7/29/2020 11:49:39;Hombre;26;Argentina;88900;71400
7/29/2020 11:53:52;Hombre;23;Argentina;60000;49000
7/29/2020 12:02:17;Hombre;23;Argentina;85000;68000
7/29/2020 13:15:20;Hombre;34;Argentina;94000;73000
7/29/2020 14:05:12;Mujer;29;Argentina;60000;50000
7/29/2020 14:09:05;Mujer;30;Argentina;78000;57000
7/29/2020 15:18:31;Hombre;26;Argentina;106000;83000
7/29/2020 15:45:06;Hombre;25;Argentina;74000;59000
7/29/2020 15:52:53;Hombre;40;Argentina;180000;125000
7/29/2020 15:54:49;Mujer;29;Argentina;65000;53250
7/29/2020 17:57:06;Mujer;21;Argentina;36500;30200
7/29/2020 18:08:41;Hombre;38;Argentina;126299;88782
7/29/2020 18:18:21;Hombre;29;Argentina;101000;90000
7/29/2020 18:34:56;Mujer;35;Argentina;89000;64000
7/29/2020 18:43:25;Mujer;29;Argentina;40000;32500
7/29/2020 18:45:20;Mujer;45;Chile;3800000;3000000
7/29/2020 19:22:24;Hombre;21;Argentina;50000;40500
7/29/2020 19:28:17;Mujer;46;Argentina;138000;100000
7/29/2020 19:47:06;Hombre;30;Argentina;150000;110000
7/29/2020 19:47:35;Hombre;36;Argentina;120000;95000
7/29/2020 19:48:30;Mujer;31;Argentina;183000;
7/29/2020 19:49:43;Hombre;27;Argentina;42000;35000
7/29/2020 19:51:05;Hombre;24;Guatemala;8000;7600
7/29/2020 19:51:26;Hombre;35;Uruguay;85000;59000
7/29/2020 19:51:32;Hombre;47;Argentina;40000;35000
7/29/2020 19:51:45;Hombre;37;Argentina;109000;85000
7/29/2020 19:52:32;Hombre;38;México;54000;40000
7/29/2020 19:52:49;Hombre;39;Argentina;177000;120000
7/29/2020 19:52:54;Hombre;30;Argentina;137000;97000
7/29/2020 19:53:28;Hombre;44;Argentina;100000;90000
7/29/2020 19:53:54;Hombre;37;Argentina;171000;171000
7/29/2020 19:54:05;Hombre;37;Argentina;105000;75000
7/29/2020 19:54:05;Mujer;28;Argentina;120000;
7/29/2020 19:54:59;Hombre;39;Argentina;125000;105000
7/29/2020 19:54:59;Hombre;39;Argentina;370000;270000
7/29/2020 19:55:32;Hombre;29;Argentina;96000;92000
7/29/2020 19:59:22;Hombre;39;Argentina;230000;160000
7/29/2020 19:59:47;Hombre;44;Uruguay;80000;60000
7/29/2020 20:00:45;Mujer;29;Argentina;62000;56000
7/29/2020 20:02:39;Hombre;25;Argentina;65000;55000
7/29/2020 20:03:04;Hombre;50;Argentina;130000;115000
7/29/2020 20:03:11;Hombre;39;Argentina;120000;93000
7/29/2020 20:07:49;Hombre;26;Argentina;129000;105000
7/29/2020 20:13:27;Hombre;25;Argentina;75000;62500
7/29/2020 20:20:43;Hombre;25;Argentina;80000;65000
7/29/2020 20:20:56;Hombre;38;Argentina;85516;70978
7/29/2020 20:22:18;Hombre;30;Nicaragua;41280;39.434.784
7/29/2020 20:33:18;Hombre;45;Argentina;125000;95000
7/29/2020 20:50:15;Hombre;36;Argentina;60000;55000
7/29/2020 21:02:58;Mujer;23;Argentina;25000;23000
7/29/2020 21:05:44;Hombre;40;Argentina;180000;114000
7/29/2020 21:09:33;Hombre;41;Argentina;73000;56000
7/29/2020 21:19:11;Hombre;29;Argentina;2000;2000
7/29/2020 21:26:55;Hombre;31;Argentina;122000;93000
7/29/2020 21:46:03;Hombre;43;Argentina;196122;123902
7/29/2020 21:48:33;Hombre;30;Argentina;200000;120000
7/29/2020 21:49:50;Hombre;34;Paraguay;8800000;8000000
7/29/2020 21:52:46;Hombre;21;Argentina;140000;
7/29/2020 21:57:24;Hombre;43;Argentina;150000;105000
7/29/2020 22:05:52;Hombre;25;Argentina;48800;40500
7/29/2020 22:19:09;Hombre;45;Argentina;100000;83000
7/29/2020 22:29:26;Hombre;36;Argentina;170000;120000
7/29/2020 22:40:00;Hombre;28;Argentina;160000;110
7/29/2020 22:46:11;Hombre;36;Argentina;180000;150000
7/29/2020 22:56:12;Hombre;37;Argentina;85000;70000
7/29/2020 22:58:42;Hombre;45;Argentina;65000;50000
7/29/2020 23:01:01;Hombre;26;México;29000;19000
7/29/2020 23:02:37;Hombre;25;Argentina;185000;130000
7/29/2020 23:06:04;Hombre;35;Argentina;148000;120000
7/29/2020 23:18:43;Mujer;37;Argentina;59000;45000
7/29/2020 23:25:06;Hombre;40;Argentina;210000;150000
7/30/2020 0:11:02;Hombre;29;Argentina;114000;85500
7/30/2020 0:20:00;Hombre;28;Argentina;135000;100000
7/30/2020 0:21:16;Mujer;21;Argentina;30000;25000
7/30/2020 0:31:19;Mujer;27;Uruguay;45000;35000
7/30/2020 0:31:49;Mujer;27;Uruguay;45000;35000
7/30/2020 0:38:21;Mujer;27;Uruguay;45000;35000
7/30/2020 0:46:31;Hombre;32;Uruguay;84550;58000
7/30/2020 1:01:28;Hombre;44;Argentina;220000;200000
7/30/2020 1:18:29;Hombre;35;Argentina;163000;115000
7/30/2020 8:20:29;Hombre;30;Argentina;125000;100000
7/30/2020 9:03:31;Mujer;35;Argentina;71000;65000
7/30/2020 9:43:06;Hombre;42;Argentina;200000;170000
7/30/2020 9:51:08;Hombre;23;Argentina;38000;34000
7/30/2020 10:01:46;Hombre;29;Argentina;84000;68000
7/30/2020 10:02:26;Hombre;27;Argentina;45000;41000
7/30/2020 10:16:21;Hombre;30;Argentina;73425;60547,77
7/30/2020 10:16:22;Hombre;36;Argentina;144000;144000
7/30/2020 10:25:53;Hombre;43;Argentina;90000;75000
7/30/2020 10:35:55;Hombre;36;Argentina;180000;170000
7/30/2020 10:37:07;Hombre;33;Argentina;215000;215000
7/30/2020 10:50:57;Hombre;39;Argentina;88000;75000
7/30/2020 10:52:42;Hombre;30;Argentina;90000;72000
7/30/2020 10:54:25;Hombre;25;Argentina;92887;74230
7/30/2020 11:40:10;Hombre;27;Argentina;80000;60000
7/30/2020 12:10:22;Hombre;35;Argentina;37;35
7/30/2020 12:37:45;Hombre;36;Argentina;123000;90000
7/30/2020 12:59:23;Hombre;37;Argentina;870000;480000
7/30/2020 13:20:34;Hombre;44;Argentina;200000;155000
7/30/2020 13:32:43;Hombre;28;Argentina;125000;90000
7/30/2020 13:42:03;Hombre;27;Argentina;72000;62000
7/30/2020 14:24:19;Hombre;34;Argentina;150000;
7/30/2020 14:29:24;Hombre;35;Argentina;140000;103000
7/30/2020 14:31:42;Mujer;32;Argentina;210000;
7/30/2020 14:34:53;Mujer;38;Argentina;72000;62000
7/30/2020 15:07:34;Mujer;29;Argentina;52183;43300
7/30/2020 15:09:52;Hombre;40;Argentina;261000;175000
7/30/2020 15:11:54;Hombre;34;Uruguay;135000;115000
7/30/2020 15:15:20;Hombre;29;Argentina;73000;56000
7/30/2020 15:23:31;Mujer;31;Argentina;45243;36422
7/30/2020 15:35:30;Hombre;20;Argentina;90665;69785,24
7/30/2020 15:51:07;Hombre;40;Argentina;100000;80000
